
Валовая прибыль предприятия %ВалютаОтчета%

Параметры:	Период: 01.01.2020 - 31.12.2020
	Показывать продажи: Кроме продаж между собственными юр. лицами
	Данные продаж: В валюте упр. учета без НДС
Отбор:	Склад Не в группе "Товары отгруж. без перехода прав.собст. "

Сегмент	Группа доступа	Клиент	Головное предприятие	Период, месяц	Выручка
ЕАЭС	СНГ Фаттакова	Алматерм Актобе, ИП, Актобе	Алматерм, ТОО, Казахстан	Ноябрь 2020 г.	783 056,85
ЕАЭС	СНГ Фаттакова	Алматерм Актобе, ИП, Актобе	Алматерм, ТОО, Казахстан	Декабрь 2020 г.	127 888,41
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан		371 681,02
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Январь 2020 г.	34 405,37
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Февраль 2020 г.	3 458,23
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Март 2020 г.	27 629,73
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Апрель 2020 г.	20 722,85
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Май 2020 г.	78 657,15
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Июнь 2020 г.	9 462,37
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Июль 2020 г.	31 810,06
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Август 2020 г.	43 943,72
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Сентябрь 2020 г.	48 144,12
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Октябрь 2020 г.	20 758,56
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Ноябрь 2020 г.	30 866,03
ЕАЭС	СНГ Фаттакова	АЛМАТЕРМ, ООО, Новосибирск	Алматерм, ТОО, Казахстан	Декабрь 2020 г.	21 822,83
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан		10 249 686,34
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Январь 2020 г.	867 526,02
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Февраль 2020 г.	148 249,30
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Март 2020 г.	256 349,51
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Апрель 2020 г.	487 698,96
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Май 2020 г.	455 396,51
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Июнь 2020 г.	1 110 638,82
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Июль 2020 г.	1 174 304,63
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Август 2020 г.	1 636 076,17
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Сентябрь 2020 г.	890 815,39
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Октябрь 2020 г.	1 645 711,27
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Ноябрь 2020 г.	843 988,21
ЕАЭС	СНГ Фаттакова	Баймагамбетов ГУ, ИП, Павлодар	Алматерм, ТОО, Казахстан	Декабрь 2020 г.	732 931,55
ЕАЭС	СНГ Фаттакова	Жакко ИП, Атырау	Алматерм, ТОО, Казахстан		2 434 500,45
ЕАЭС	СНГ Фаттакова	Жакко ИП, Атырау	Алматерм, ТОО, Казахстан	Май 2020 г.	1 860 797,61
ЕАЭС	СНГ Фаттакова	Жакко ИП, Атырау	Алматерм, ТОО, Казахстан	Август 2020 г.	30 714,45
ЕАЭС	СНГ Фаттакова	Жакко ИП, Атырау	Алматерм, ТОО, Казахстан	Ноябрь 2020 г.	305 096,98
ЕАЭС	СНГ Фаттакова	Жакко ИП, Атырау	Алматерм, ТОО, Казахстан	Декабрь 2020 г.	237 891,41
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай			6 794 910,78
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Февраль 2020 г.	418 719,40
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Март 2020 г.	881 831,66
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Апрель 2020 г.	271 701,54
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Май 2020 г.	164 172,95
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Июнь 2020 г.	705 564,07
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Июль 2020 г.	216 541,80
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Август 2020 г.	1 643 624,75
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Сентябрь 2020 г.	731 912,43
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Октябрь 2020 г.	1 069 386,71
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Ноябрь 2020 г.	118 146,82
ЕАЭС	СНГ Фаттакова	Иванов С.А., ИП, Костанай		Декабрь 2020 г.	573 308,65
ЕАЭС	СНГ Фаттакова	Молдабеков Н.Т. ИП, Актобе			1 826 359,41
ЕАЭС	СНГ Фаттакова	Молдабеков Н.Т. ИП, Актобе		Январь 2020 г.	796 727,51
ЕАЭС	СНГ Фаттакова	Молдабеков Н.Т. ИП, Актобе		Февраль 2020 г.	75 929,36
ЕАЭС	СНГ Фаттакова	Молдабеков Н.Т. ИП, Актобе		Март 2020 г.	384 373,65
ЕАЭС	СНГ Фаттакова	Молдабеков Н.Т. ИП, Актобе		Апрель 2020 г.	456 786,63
ЕАЭС	СНГ Фаттакова	Молдабеков Н.Т. ИП, Актобе		Май 2020 г.	112 542,26
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе		4 824 197,98
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Май 2020 г.	352 622,63
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Июнь 2020 г.	352 439,59
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Июль 2020 г.	333 042,07
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Август 2020 г.	863 883,88
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Сентябрь 2020 г.	246 103,46
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Октябрь 2020 г.	1 254 226,72
ЕАЭС	СНГ Фаттакова	Нурай Инвест, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Ноябрь 2020 г.	1 421 879,63
ЕАЭС	СНГ Фаттакова	Нурай Термо, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе		406 885,07
ЕАЭС	СНГ Фаттакова	Нурай Термо, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Май 2020 г.	122 257,51
ЕАЭС	СНГ Фаттакова	Нурай Термо, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Июнь 2020 г.	79 661,60
ЕАЭС	СНГ Фаттакова	Нурай Термо, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Июль 2020 г.	167 844,76
ЕАЭС	СНГ Фаттакова	Нурай Термо, ТОО, Актобе	Молдабеков Н.Т. ИП, Актобе	Октябрь 2020 г.	37 121,20
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау			6 587 322,52
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Февраль 2020 г.	571 941,26
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Март 2020 г.	246 971,10
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Май 2020 г.	157 440,08
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Июнь 2020 г.	220 474,26
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Июль 2020 г.	561 034,37
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Август 2020 г.	1 025 714,44
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Сентябрь 2020 г.	315 385,28
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Октябрь 2020 г.	1 508 884,31
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Ноябрь 2020 г.	1 422 904,50
ЕАЭС	СНГ Фаттакова	Пластерм, ИП, Атырау		Декабрь 2020 г.	556 572,92
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск			5 129 518,22
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Январь 2020 г.	208 415,97
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Февраль 2020 г.	75 654,26
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Март 2020 г.	198 253,47
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Июнь 2020 г.	381 915,83
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Июль 2020 г.	243 140,97
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Август 2020 г.	938 181,37
ЕАЭС	СНГ Фаттакова	Топ Азия Трейд, ТОО, Уральск		Сентябрь 2020 г.	1 431 353,38
